,event_id,cik,asset,economic_flows,none,neutral,negative,positive,reimbursement,name,event_type,begin_date,cpi_adjusted_cost
7391,3,1012620,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7392,30,1012620,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7393,31,1012620,0,1,0,0,1,0,0,Southwest/Great Plains Drought (2009),Drought,2009-01-01,5203.2
7394,4,1012620,1,0,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7395,5,1012620,1,0,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7396,65,1012620,0,1,0,0,1,0,0,U.S. Drought/Heat Wave (2012),Drought,2012-01-01,41705.2
7397,87,1012620,1,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
7398,89,1012620,0,1,0,0,1,0,0,Central Severe Weather (April 2014),Severe Storm,2014-04-12,1221.1
7399,90,1012620,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Tornadoes and Flooding (April 2014),Severe Storm,2014-04-27,2309.2
7400,91,1012620,0,1,0,0,1,0,0,Center Severe Weather (May 2014),Severe Storm,2014-05-10,1134.5
7401,92,1012620,0,1,0,0,1,0,0,Rockies/Midwest/Eastern Severe Weather (May 2014),Severe Storm,2014-05-18,4938.6
7402,97,1012620,0,1,0,0,1,1,0,Central and Eastern Winter storm Cold Wave (February 2015),Winter Storm,2015-02-14,3969.3
7403,3,1012771,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7404,4,1012771,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7405,3,1012967,1,1,0,1,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7406,4,1012967,1,1,0,0,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7407,138,1013488,1,0,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7408,139,1013488,1,0,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7409,14,1013488,0,1,0,0,1,0,0,California Freeze (January 2007),Freeze,2007-01-11,2184.0
7410,28,1013488,1,0,0,0,1,0,1,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
7411,30,1013488,1,0,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7412,134,1013606,0,1,0,1,0,0,0,Western Wildfires California Firestorm (Summer-Fall 2017),Wildfire,2017-06-01,23226.5
7413,3,1013609,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7414,4,1013609,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7415,5,1013609,0,1,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7416,75,1013706,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7417,3,1013796,0,1,0,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7418,5,1013796,0,1,0,1,0,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7419,3,1013844,1,0,0,1,0,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7420,5,1013844,1,0,1,0,0,0,1,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7421,51,1013844,1,0,0,0,1,0,0,Southeast/Midwest Tornadoes (April 2011),Severe Storm,2011-04-08,3051.0
7422,52,1013844,1,0,0,0,1,0,0,Midwest/Southeast Tornadoes (April 2011),Severe Storm,2011-04-14,2882.9
7423,54,1013844,1,0,0,0,1,0,0,Southeast/Ohio Valley/Midwest Tornadoes (April 2011),Severe Storm,2011-04-25,14310.7
7424,56,1013844,1,0,0,0,1,0,0,Midwest/Southeast Tornadoes (May 2011),Severe Storm,2011-05-22,12735.6
7425,58,1013844,1,0,0,0,1,0,0,Midwest/Southeast Tornadoes and Severe Weather (June 2011),Severe Storm,2011-06-18,2152.3
7426,109,1013871,1,0,0,0,0,0,1,Texas and Louisiana Flooding (March 2016),Flooding,2016-03-08,3052.1
7427,138,1013871,1,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7428,188,1013871,0,1,0,0,0,1,1,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
7429,195,1013871,0,1,1,1,1,1,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
7430,230,1013871,0,1,1,0,1,1,0,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
7431,28,1013871,0,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
7432,3,1013871,1,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7433,30,1013871,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7434,4,1013871,1,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7435,48,1013871,0,1,0,0,1,0,0,Southern Plains/Southwest Drought and Heat Wave (Spring-Summer 2011),Drought,2011-03-01,17109.5
7436,3,1013880,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7437,3,1014669,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7438,30,1014669,1,0,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7439,4,1014669,1,1,0,0,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7440,141,1014739,0,1,0,0,1,0,0,Central and Eastern Winter Storm (January 2018),Winter Storm,2018-01-03,1324.6
7441,284,1014739,0,1,0,0,1,0,0,Hurricane Helene (September 2024),Tropical Cyclone,2024-09-24,78721.0
7442,3,1015293,1,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7443,4,1015293,1,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7444,75,1015328,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7445,3,1015483,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7446,4,1015483,0,1,0,0,0,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7447,5,1015483,0,1,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7448,3,1015780,0,1,1,1,0,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7449,3,1015859,1,0,0,0,0,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7450,5,1015859,1,0,0,0,1,0,1,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7451,30,1016152,1,1,1,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7452,75,1016178,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7453,138,1016281,1,1,0,0,1,0,1,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7454,139,1016281,1,1,0,0,1,0,1,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7455,209,1016281,1,1,0,0,1,0,1,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
7456,228,1016281,1,0,0,0,1,1,1,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
7457,209,1016504,1,0,0,0,0,0,1,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
7458,87,1016504,1,0,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
7459,3,1016607,1,1,0,0,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7460,5,1017008,0,1,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7461,3,1017480,1,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7462,4,1017480,0,1,0,0,0,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7463,5,1017480,0,1,0,0,0,1,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7464,75,1017655,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7465,3,1017712,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7466,75,1017793,0,1,1,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7467,3,1017907,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7468,3,1018005,0,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7469,28,1018099,1,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
7470,3,1018099,1,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7471,30,1018099,1,1,0,1,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7472,4,1018099,1,1,0,0,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7473,3,1018840,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7474,4,1018840,1,0,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7475,6,1018840,1,0,0,0,1,0,0,Numerous Wildfires (2006),Wildfire,2006-01-01,2332.8
7476,75,1018840,0,1,0,0,0,0,1,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7477,3,1018946,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7478,5,1018946,1,0,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7479,75,1018946,1,0,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7480,97,1018946,1,1,0,0,1,0,0,Central and Eastern Winter storm Cold Wave (February 2015),Winter Storm,2015-02-14,3969.3
7481,185,1018963,1,0,0,0,1,0,0,Western Wildfires - California Oregon Washington Firestorms (Fall 2020),Wildfire,2020-08-01,19904.5
7482,193,1018963,1,0,0,0,1,0,0,Western Drought and Heat Wave (2021),Drought,2021-01-01,10201.9
7483,202,1018963,1,0,0,0,1,0,0,Western Wildfires (2021),Wildfire,2021-06-01,12064.0
7484,284,1018963,0,1,0,0,1,0,0,Hurricane Helene (September 2024),Tropical Cyclone,2024-09-24,78721.0
7485,30,1018963,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7486,188,1018979,0,1,0,1,0,0,0,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
7487,190,1018979,0,1,0,1,1,0,0,Hurricane Delta (October 2020),Tropical Cyclone,2020-10-09,3469.3
7488,191,1018979,0,1,0,0,1,0,0,Hurricane Zeta (October 2020),Tropical Cyclone,2020-10-28,5266.0
7489,3,1019376,1,1,0,0,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7490,5,1019376,1,1,0,0,1,0,1,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7491,3,1019439,1,0,0,0,0,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7492,3,1019756,1,0,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7493,4,1019756,1,1,0,0,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7494,138,1019849,1,1,1,0,1,1,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7495,139,1019849,1,0,1,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7496,140,1019849,1,0,1,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
7497,17,1019849,1,0,0,0,1,0,0,Western Wildfires (Summer 2007),Wildfire,2007-06-01,4139.4
7498,29,1019849,1,0,0,0,1,0,0,U.S. Wildfires (Fall 2008),Wildfire,2008-09-01,1777.0
7499,30,1019849,1,0,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7500,36,1019849,1,0,0,0,1,0,0,Western Wildfires (Summer-Fall 2009),Wildfire,2009-06-01,1477.4
7501,6,1019849,1,0,0,0,1,0,0,Numerous Wildfires (2006),Wildfire,2006-01-01,2332.8
7502,75,1019849,1,0,1,1,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7503,87,1019849,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
7504,89,1019849,0,1,0,0,1,0,0,Central Severe Weather (April 2014),Severe Storm,2014-04-12,1221.1
7505,90,1019849,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Tornadoes and Flooding (April 2014),Severe Storm,2014-04-27,2309.2
7506,139,1020214,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7507,140,1020214,0,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
7508,3,1020391,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7509,140,1020569,1,0,0,1,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
7510,28,1020646,1,0,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
7511,3,1020710,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7512,4,1020710,1,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7513,185,1020859,0,1,0,0,1,0,0,Western Wildfires - California Oregon Washington Firestorms (Fall 2020),Wildfire,2020-08-01,19904.5
7514,202,1020859,0,1,0,0,1,0,0,Western Wildfires (2021),Wildfire,2021-06-01,12064.0
7515,91,1020859,0,1,0,0,1,0,0,Center Severe Weather (May 2014),Severe Storm,2014-05-10,1134.5
7516,3,1021010,1,1,0,1,1,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7517,30,1021010,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7518,4,1021010,1,1,0,1,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7519,3,1021061,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7520,75,1021162,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7521,138,1021270,1,0,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7522,139,1021270,1,0,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7523,40,1021270,0,1,0,0,1,0,0,Northeast Winter Storm (February 2010),Winter Storm,2010-02-09,1192.8
7524,101,1021635,0,1,0,0,0,1,0,Southern Plains Tornadoes (May 2015),Severe Storm,2015-05-06,1691.9
7525,138,1021635,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7526,139,1021635,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7527,195,1021635,0,1,1,1,1,1,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
7528,3,1021635,0,1,0,0,0,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7529,30,1021635,0,1,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7530,4,1021635,0,1,0,0,0,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7531,48,1021635,0,1,0,0,0,1,0,Southern Plains/Southwest Drought and Heat Wave (Spring-Summer 2011),Drought,2011-03-01,17109.5
7532,76,1021635,0,1,0,0,1,0,0,Southern Severe Weather (February 2013),Severe Storm,2013-02-24,1253.9
7533,3,1021848,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7534,4,1021848,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7535,3,1021860,1,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7536,30,1021860,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7537,4,1021860,1,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7538,13,1022079,0,1,0,0,1,0,0,Central Severe Weather (October 2006),Severe Storm,2006-10-02,1371.3
7539,138,1022079,1,1,0,0,1,0,1,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7540,139,1022079,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7541,186,1022079,1,0,0,0,0,0,1,Hurricane Isaias (August 2020),Tropical Cyclone,2020-08-03,5756.1
7542,188,1022079,1,0,0,0,0,0,1,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
7543,3,1022079,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7544,30,1022079,1,1,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7545,4,1022079,1,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7546,75,1022079,0,1,0,0,1,0,1,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7547,138,1022321,1,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7548,188,1022321,1,1,0,0,1,0,0,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
7549,190,1022321,1,1,0,0,1,0,0,Hurricane Delta (October 2020),Tropical Cyclone,2020-10-09,3469.3
7550,191,1022321,1,1,0,0,1,0,0,Hurricane Zeta (October 2020),Tropical Cyclone,2020-10-28,5266.0
7551,209,1022321,1,1,0,0,1,0,0,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
7552,230,1022321,0,1,0,0,1,0,0,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
7553,28,1022321,0,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
7554,30,1022321,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7555,4,1022321,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7556,49,1022321,0,1,0,0,1,0,0,Mississippi River flooding (April-May 2011),Flooding,2011-04-01,4270.1
7557,28,1022345,1,1,1,1,1,0,1,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
7558,3,1022345,1,1,0,0,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7559,30,1022345,1,1,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7560,4,1022345,1,1,0,0,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7561,3,1022469,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7562,3,1022608,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7563,4,1022608,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7564,87,1022671,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
7565,28,1022705,0,1,0,0,1,1,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
7566,30,1022705,0,1,0,0,1,1,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7567,3,1023031,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7568,4,1023031,1,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7569,5,1023031,0,1,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7570,8,1023031,0,1,0,0,1,0,0,Severe Storms and Tornadoes (March 2006),Severe Storm,2006-03-08,2113.3
7571,9,1023031,0,1,0,0,1,0,0,Midwest/Southeast Tornadoes (April 6-8 2006),Severe Storm,2006-04-06,2518.2
7572,3,1023291,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7573,30,1023291,0,1,0,1,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7574,4,1023291,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7575,47,1023291,0,1,0,0,1,1,0,Groundhog Day Blizzard (February 2011),Winter Storm,2011-02-01,2565.7
7576,48,1023291,1,0,0,0,1,0,0,Southern Plains/Southwest Drought and Heat Wave (Spring-Summer 2011),Drought,2011-03-01,17109.5
7577,75,1023860,1,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7578,75,1023994,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7579,19,1024126,1,0,0,0,1,0,0,U.S. Drought (2008),Drought,2008-01-01,10444.7
7580,3,1024126,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7581,155,1024305,1,1,0,0,1,1,0,Hurricane Florence (September 2018),Tropical Cyclone,2018-09-13,30000.0
7582,2,1024452,0,1,0,1,0,1,0,Hurricane Dennis (July 2005),Tropical Cyclone,2005-07-09,4017.0
7583,28,1024452,0,1,0,0,1,1,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
7584,3,1024452,0,1,0,1,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7585,30,1024452,0,1,0,0,1,1,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7586,4,1024452,0,1,0,1,0,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7587,5,1024452,0,1,0,1,0,1,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7588,75,1024732,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7589,139,1024795,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7590,285,1024795,1,0,0,0,1,0,0,Hurricane Milton (October 2024),Tropical Cyclone,2024-10-09,34250.0
7591,138,1025378,1,0,0,1,0,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7592,139,1025378,1,0,0,1,0,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7593,195,1025378,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
7594,3,1025953,0,1,0,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7595,4,1025953,0,1,0,1,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7596,5,1025953,0,1,0,1,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
7597,138,1026214,1,1,0,1,1,1,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7598,139,1026214,1,1,0,1,1,1,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
7599,140,1026214,1,1,0,1,1,1,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
7600,75,1026214,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
7601,195,1026655,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
7602,27,1026655,0,1,0,0,1,0,0,Hurricane Dolly (July 2008),Tropical Cyclone,2008-07-23,1812.2
7603,138,1027884,1,1,0,0,1,0,1,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
7604,3,1027884,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
7605,30,1027884,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
7606,4,1027884,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
7607,3,1028087,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
